Text,Label
Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814,negative
This Is the Unhealthiest State in America,neutral
Conservatives promise ‘world class’ public services https://t.co/tPF3DYeTzY,neutral
Eudonet annonce un chiffre d’affaires récurrent en hausse de 32% pour l’année 2019,neutral
Ping An Securities : WITHDRAWAL OF PROPOSED SHARE CONSOLIDATION AND PROPOSED CHANGE IN BOA... #PingAnSecurities… https://t.co/wcKsyFyqDV,neutral
"Absurdity Update: British Academic Union Rules Members Can 'Identify' As ""Black"" And ""Disabled"" https://t.co/InTfaFCTMS",neutral
"Highlight: “The White House is hosting a listening session right now about the vaping issue,” @JessicaASmith8 says.… https://t.co/0s4BsX634o",neutral
Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook,negative
Schwab’s plan to buy TD Ameritrade isn’t sitting well with investment advisers who park their clients’ money with t… https://t.co/mgV7v9IZpq,negative
Copa Holdings stock price target raised to $130 from $103 at Deutsche Bank,positive
"$SOL - ReneSola names new CEO, CFO after departures https://t.co/mn86Psp8tq",neutral
"Stocks to Watch: Facebook, Bed Bath and Beyond, Unilever, Fiat Chrysler, Netflix",neutral
What kind of an animal is this?,neutral
Sino Harbour : VOLUNTARY ANNOUNCEMENT-INCREASE IN SHAREHOLDINGS BY A SUBSTANTIAL SHAREHOLDER #SinoHarbour #Stock… https://t.co/96y1qXs4Fb,neutral
$ISVLF - IMPACT Silver reports Q3 results https://t.co/u9op6JwbRB,neutral
"3 Great Mutual Fund Picks for Your Retirement - February 07, 2020",neutral
Forager Funds Management Pty : Indicative NAV COB 22/11/2019 #ForagerFundsManagementPty #Stock #MarketScreener… https://t.co/zNYWZlWYdu,neutral
Core Molding reports Q3 results,neutral
"Fifteen days ago, the S&P 500 was mired in a bear market. On Tuesday, at least technically, it rocketed into a new… https://t.co/w6y2NEhF6F",positive
AT&T supports Pai's public midband auction call; I -40%,neutral
"TWTR, ZNGA among premarket gainers",positive
Saudi Arabia Does Not Have Much Incentive To End The Oil Price War. https://t.co/kmiHsMhvwA #trading #markets #finance,neutral
Why Russian Compliance With The Last And Latest OPEC+ Agreements Is Doubtful. Follow this and any other stock on Se… https://t.co/uXT5LDt5eP,neutral
"Is Sinclair Broadcast Group, Inc. (NASDAQ:SBGI) An Attractive Dividend Stock?",neutral
Johnson Gets to Work Naming Cabinet and Taking U.K. Out of EU,neutral
Bancorp 34 declares $0.05 dividend,neutral
Novartis to cut 150 jobs at Shanghai site in shift to commercial development,negative
"Barra Makes Case For GM to Lead the Future of Cars, But the Market Isn’t Buying",neutral
YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up,positive
$BHP $SLGGF $NCMGF - BHP buys additional stake in SolGold for $22M https://t.co/076XRNBkSi,neutral
"$PSEC - Prospect Capital NII in-line, beats on total investment income https://t.co/IdAmd6b7Bt",positive
"Trump economic adviser Larry Kudlow says he supports a proposal for the U.S. to sell ""war bonds"" to finance the fig… https://t.co/xFapzngeGJ",neutral
"SLS, CPST, I, QD and CGIX among midday movers",neutral
Global Markets: Asian shares rise as 'phase one' trade deal fans confidence,positive
"Global shares gain, oil rises, but caution lingers on U.S.-China deal",positive
$BIMI only the break of this large trading range will send the stock to higher levels. No position. https://t.co/ILnoBcfP3s,neutral
Stock futures advance after China IP announcement https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/yO96qcF9Lx,positive
"Ticking Time Bomb: Is This Powell's ""Subprime Is Contained"" Moment? https://t.co/VxlAhxUb0l",neutral
Stock Market Update: Semiconductor stocks underperform; ICE calls off eBay interest,negative
Will Five Below Continue to Be Volatile in 2020?,neutral
Piper likes DexCom in premarket analyst action,positive
PECK,neutral
Nordstrom : Hiring for the Holidays #Nordstrom #Stock #MarketScreener https://t.co/hdLTJb6ngi https://t.co/iUZFqs0PBM,neutral
Property Portfolio: Finding Safety in U.K.'s Six Biggest Cities,neutral
CymaBay shares fall 77% on halted trial,negative
$BONDX: Overnight Treasury Market Summary https://t.co/OLdJFxTwjs,neutral
$R - Ryder System (R) Investor Presentation - Slideshow. Keep reading: https://t.co/C8ZZUcOTeE #economy #finance #stocks,neutral
Bristol-Myers earnings rise due to Celgene deal,positive
Not The Onion - Ivy League Students Push To Abolish Prisons https://t.co/PX7ToM97FL,neutral
Better Buy: Gilead Sciences vs. Amgen,neutral
Can Alternative Investing Combat Market Blues?,neutral
Lockheed awarded $3.3B to support satcom network,neutral
John Solomon Drops 28 Uncomfortable Facts Crushing The 'Debunked Conspiracy Theory' Narrative https://t.co/mKHe79zQT9,neutral
Today in Brexit: European Union members are ratcheting up their negotiating demands https://t.co/Qnh48BCc2l,neutral
"Ghosn hires CAA founder Michael Ovitz to evaluate film, TV deals https://t.co/QoOiQAauTg",neutral
Why Disney+ is the only service that can rival Netflix,positive
$CNC *S&P Raises Centene Corp. Rtg To BBB- From BB+; Outlk Stable*,positive
"$BRBR - BellRing Brands, Inc. (BRBR) CEO Darcy Davenport on Q4 2019 Results - Earnings Call Transcript. Read more a… https://t.co/DvmncSF3OI",neutral
"Given 6 months to live, woman gets a chance at life, love and a new baby thanks to Liver Tumor Program - UChicago M… https://t.co/6yDyKgykUT",neutral
"With or Without Walsh, British Air Parent Will Welcome Back Boeing’s Max ",neutral
"Royal Caribbean cuts earnings guidance, warns more cruises may be canceled amid coronavirus uncertainty",negative
"Layoffs Loom as Canadian Rail Strike Hits Chemicals, Farmers",neutral
$IWM back above 8 EMA. Closing matters.. https://t.co/1aDgHnJKPx,positive
Sterling rallies as Tories unite behind Brexit plan,positive
$FL - Foot Locker: Can't Get Much Better. Follow this and any other stock on Seeking Alpha! https://t.co/hRtjAgSavF… https://t.co/vmnKQmr8WJ,neutral
Audax Renovables S A : The Company sells a wind farm located in the province of Cádiz #AudaxRenovablesSA #Stock… https://t.co/hLODFPbfns,neutral
"VIDEO☞ https://t.co/sqsajlr4gl Stock Market Analysis 11/22/19
$SPY $QQQ $IWM $XLF $SMH $IBB $AAPL $C $BAC #AVWAP",neutral
New York State AG investigating WeWork,negative
Is Sampo Oyj's (HEL:SAMPO) 10% ROE Better Than Average?,neutral
Gwyneth Paltrow Won't Get Pushed Around by Venture Capitalists,neutral
"MGA Entertainment knows that LOL Surprise toys are creating massive amounts of plastic waste, and now they're tryin… https://t.co/HbsmDO26VD",neutral
"Stocks making the biggest moves midday: Tesla, FedEx, Slack, Lyft, Taubman Centers & more",neutral
"AUD/USD, NZD/USD, USD/CNY – Markets Quiet as Investors Look for Trade Talk Clues",neutral
"Children will experience more health problems like diarrhea than their parents as a result of global warming, accor… https://t.co/31Bv8tIyNw",neutral
$NYMT - New York Mortgage estimates year-end BV at $5.77-$5.79 per share https://t.co/bkTlfIQHNL,neutral
Here is What Hedge Funds Think About Antares Pharma Inc (NASDAQ:ATRS),neutral
$NM - Navios Maritime Holdings Inc. 2019 Q3 - Results - Earnings Call Presentation. Continue reading:… https://t.co/kxOtkBSmFw,neutral
Wall Street Hits Record Highs After Reports U.S. ‘Very Close’ To China Trade Deal As Deadline Looms,positive
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock… https://t.co/sMoeOMo1N8,neutral
"Why the Disney+ 'hack' shows data is like 'oil' that needs to be secured
https://t.co/UdUMRuYRQp by @GreteSuarez https://t.co/M9jaT6TpcB",neutral
ON Semiconductor to Demonstrate Intelligent IoT Technologies Including Advanced Audio Processing at CES 2020,neutral
$AMTD: TD Ameritrade Investor Movement Index: IMX hits seven-year low in March https://t.co/XkKpBQrqPw,negative
"Now's the time to be bold.
https://t.co/ds6EP0OjQo",neutral
$XLE $USO $BNO - Energy extends YTD loss to 15% as oil prices plunge https://t.co/m4VzJmxNUh,negative
Ryanair Is a Polluting Airline. There's No Hiding That Fact,neutral
"'The Irishman' drew a solid audience for Netflix with a budget of just over $150 million, despite people complainin… https://t.co/ahD62e7PwZ",neutral
Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,negative
Small-Company Stocks Have Been Lagging the Market. Here's Why That Could Change Soon - MONEY,positive
Stock Market Update: Stock market edges higher to start the week,positive
Vice President Mike Pence made an unannounced visit to Iraq on Saturday aimed at reassuring Kurdish allies in the U… https://t.co/Lj34teAEUG,neutral
"Stock-index futures extend losses after jobless claims, producer price data",negative
Expanded use of J&J's Darzalex OK'd in Europe,neutral
Rebel in tweed battles to defend his seat against former party https://t.co/I16hXgX5c4,neutral
GBP/JPY Price Forecast – British Pound Fails To Break Out,negative
Sweden says U.S. interest in Ericsson logical for 5G capability,neutral
"$ROKU is working on a 2nd stage, 44% deep cup base. May be building a handle/flag. Watch for break above last week'… https://t.co/swHLLebNMZ",positive
Here's what happened to the stock market on Monday,neutral
$BOKF - BOK Financial goes ex-dividend tomorrow https://t.co/GwKBOAPDs5,neutral
Why Tallgrass Energy's Stock Is Taking Flight Today,positive
"Frequency Therapeutics EPS misses by $0.05, misses on revenue",negative
Is BRP Inc. (DOOO) A Good Stock To Buy?,neutral
Oil Price Fundamental Weekly Forecast – We’ll Find Out This Week if Traders Liked the Trade Deal,neutral
Airbus racks up strong January orders,positive
"Don't Sell Cable One, Inc. (NYSE:CABO) Before You Read This",neutral
Stock Market Update: Netflix remains among today's winners,positive
Baird likes drug wholesalers in premarket analyst action,positive
AMD launches 7nm GPU for workstations; shares +4%,positive
Harbor Capital Advisors Launches Six New Harbor Funds https://t.co/hMB4nbWKhZ https://t.co/PffVsEZfXE,neutral
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",negative
$CEI squeeze mode in after-hours,positive
Australia's Westpac accused of 23 million money laundering breaches,negative
"Eicher Motors Q3 Results: Profit Falls, Realisation Improves",neutral
Natural Gas: Long Set Up Ahead But Timing Is Important. Read more: https://t.co/eruGN42l53 #stockmarket #stocks #markets,positive
Aurora Cannabis (NYSE:ACB) Stock Dives Breaking Key Support - Live Trading News,negative
Konecranes reports Q4 results,neutral
3 ways that Washington is set to take on the 'scourge' of robocalls,neutral
"Trump is considering executive action to cut drug prices ahead of the 2020 election, officials familiar with the ma… https://t.co/XjDXo3QIIJ",neutral
Novo Nordisk : Disclosure of transaction data #NovoNordisk #Stock #MarketScreener https://t.co/oyT5Qb1elj https://t.co/knhuhL46gH,neutral
London Stock Exchange : Form 8.3 - Replacement of ABBVIE INC. #LondonStockExchange #Stock #MarketScreener… https://t.co/dLdLyreVih,neutral
Qatar’s $320 Billion Wealth Fund Seeks to Catch Up on Technology,neutral
"LOOK: A landslide in the Italian village of Comune Pieve di Teco left 22 families cut off on Saturday. Debris, dam… https://t.co/0lzOV8hNPz",neutral
LTI Utökar Strategiskt Partnerskap med OKQ8 Scandinavia,neutral
"Stock market live updates: Dow down 180, coronavirus names fall, Uber best day ever",neutral
"Poland is taking heed of recent events in Hungary, where expectations of too much monetary loosening drove the fori… https://t.co/x8cU3WgToq",neutral
Avita Medical : Change in substantial holding from MS #AvitaMedical #Stock #MarketScreener https://t.co/mYwLr0k9V2 https://t.co/h5gFaMEz3H,neutral
Demonstrator contract for Franco-German fighter jet project expected by Jan,neutral
HSBC Bank USA rolls out real-time payments to business clients,neutral
Jobless Americans to see extra payments as soon as this week https://t.co/C4GqPrX7fR https://t.co/EbsUfPe5C1,neutral
Living near main road ‘could raise lung cancer risk by 10 per cent’ https://t.co/308PyOMuT4,neutral
PepsiCo's New Coffee Drink Offers Twice As Much Caffeine,neutral
France's 5G spectrum to be sold at floor price of 2.17 billion euros:  minister https://t.co/BdKKwlwTFb https://t.co/xbOIYtNAas,neutral
Intertek : launches Cyber Assured #Intertek #Stock #MarketScreener https://t.co/uDrw45pqXr https://t.co/ahw2QkSvPe,neutral
The Fed will launch a barrage of programs aimed at helping markets function more efficiently in the wake of the cor… https://t.co/kSh6hJKgyo,neutral
BQuick On Nov. 25: Top 10 Stories In Under 10 Minutes  ,neutral
"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1",neutral
Edited Transcript of GLUU earnings conference call or presentation 5-Feb-20 10:00pm GMT,neutral
"$ECONX: November Average Hourly Earnings M/M +0.2% vs +0.3% https://t.co/M9gpUZQoF7 consensus, prior +0.36% from +0… https://t.co/wWgQrqkNXh",positive
"SIGN UP for In Review, a monthly email that highlights the latest work from the New York Fed. Each edition will inc… https://t.co/NKUGtY18ON",neutral
"Tennis legend @rogerfederer’s financial advice for athletes? Be conservative. “I dream big, but yet we play it safe… https://t.co/FgeWluyLVg",neutral
"🎧 SOUND ON: @FatboySlim sampled @GretaThunberg's UN speech in a remix of his 1998 hit, “Right Here, Right Now” https://t.co/3fQqKPeuXD",neutral
Commodity Shippers Face ‘Crisis in Demand’ on Virus Outbreak,neutral
Report: FreightCar America Closing Roanoke Plant,neutral
U.S. total weekly active drilling-rig count unchanged at 790: Baker Hughes,neutral
"Highlight: “They had record-breaking advance sales,"" Box Office Guru Founder @GiteshPandya says about Frozen 2. ""Th… https://t.co/iuKuOXaaMu",positive
"UnitedHealth's stock rallies to pace the Dow's gainers, after SunTrust boosts price target",positive
$ANCUF: BMO Capital Markets ups to Outperform,positive
